insee_code,ville,dep
33006,anglade,33
79259,st jean de thouars,79
33007,arbanats,33
79268,st loup lamaire,79
33010,arcins,33
79270,st maixent l ecole,79
33015,arveyres,33
79277,st martin de sanzay,79
33017,aubiac,33
79278,st martin du fouilloux,79
79280,st maurice etusson,79
33028,baron,33
79286,st paul en gatine,79
33045,belves de castillon,33
79297,ste soline,79
33053,birac,33
79307,sauze vaussais,79
33054,blaignac,33
79334,val du mignon,79
33056,blanquefort,33
79347,viennay,79
33060,bommes,33
33065,bouliac,33
33071,branne,33
33074,brouqueyran,33
33083,camarsac,33
33086,camiac et st denis,33
33090,canejan,33
33097,carcans,33
33102,casseuil,33
33103,castelmoron d albret,33
33124,chamadelle,33
33131,coirac,33
33134,couqueques,33
33136,cours de monsegur,33
33146,cussac fort medoc,33
33156,escoussans,33
33157,espiet,33
33163,faleyras,33
33190,goualade,33
33194,grezillac,33
33198,guitres,33
33204,hure,33
33209,jugazan,33
33225,landiras,33
33235,lavazan,33
33239,lerm et musset,33
33242,les leves et thoumeyragues,33
33244,lignan de bazas,33
33246,ligueux,33
33248,listrac medoc,33
33251,louchats,33
33255,lucmau,33
33256,ludon medoc,33
33257,lugaignac,33
33272,marsas,33
33288,monprimblanc,33
33289,monsegur,33
33295,mouillac,33
33300,naujac sur mer,33
33302,neac,33
33304,neuffons,33
33305,le nizan,33
33309,ordonnac,33
33330,pompignac,33
33341,pugnac,33
33347,puynormand,33
33348,queyrac,33
33350,rauzan,33
33352,la reole,33
33355,rions,33
33358,romagne,33
33359,roquebrune,33
33360,la roquille,33
33362,sablons,33
33365,st aignan,33
33382,st christoly de blaye,33
33385,st christophe de double,33
33398,st exupery,33
33399,st felix de foncaude,33
33436,st magne,33
33438,st maixant,33
33441,st martin lacaussade,33
33459,st pey d armens,33
33462,st philippe du seignal,33
33471,st sauveur,33
33472,st sauveur de puynormand,33
33488,st vincent de pertignas,33
33490,st vivien de medoc,33
33491,st vivien de monsegur,33
33496,salleboeuf,33
33502,saugon,33
33510,semens,33
16002,les adjots,16
33513,sillas,33
33514,soulac sur mer,33
16007,alloue,16
33517,soussans,33
16015,angouleme,16
33525,tauriac,33
33530,teuillac,33
16024,aussac vadalle,16
33535,tresses,33
16025,baignes ste radegonde,16
33540,vendays montalivet,33
16026,balzac,16
33543,verdelais,33
16032,bassac,16
33545,vertheuil,33
16036,becheresse,16
16037,bellon,16
33554,yvrac,33
16045,birac,16
16054,le bouchage,16
16057,bouteville,16
16058,boutiers st trojan,16
16060,breville,16
16075,champagne vigny,16
16077,champmillon,16
16079,chantillac,16
16089,chateaubernard,16
16091,chatignac,16
16098,la chevrerie,16
16105,condeon,16
16113,la couronne,16
16114,couture,16
16119,dignac,16
16124,ecuras,16
16125,edon,16
16133,etriac,16
16146,garat,16
16147,gardes le pontaroux,16
16161,guizengeard,16
16162,gurat,16
16167,jarnac,16
16178,lagarde sur le ne,16
16189,londigny,16
16197,la magdeleine,16
16198,magnac lavalette villars,16
16203,mainzac,16
16206,mansle,16
16213,mazerolles,16
16218,mesnac,16
16241,nanclars,16
16249,oradour fanais,16
16254,palluaud,16
16258,perignac,16
16261,les pins,16
16268,poursac,16
16271,puymoyen,16
16273,raix,16
16310,st coutant,16
16329,st laurent de ceris,16
16337,st maurice des lions,16
16343,st preuil,16
16350,st severin,16
16354,ste souline,16
16358,st yrieix sur charente,16
16365,sauvignac,16
16366,segonzac,16
16370,sireuil,16
16375,suaux,16
16384,touverac,16
16396,ventouse,16
16405,vignolles,16
16413,villiers le roux,16
16419,vouharte,16
17004,ile d aix,17
17007,anais,17
17009,angliers,17
17017,archingeay,17
17022,asnieres la giraud,17
17029,bagnizeau,17
17035,bazauges,17
17036,beaugeay,17
17037,beauvais sur matha,17
17046,bignay,17
17058,bourcefranc le chapus,17
17063,breuil la reorte,17
17075,cabariot,17
17092,chartuzac,17
17097,le chay,17
17116,consac,17
17119,corme ecluse,17
17121,la couarde sur mer,17
17128,courcoury,17
17133,cravans,17
17143,le douhet,17
17145,echebrune,17
17149,les eduts,17
17151,l eguille,17
17165,fontenet,17
17167,le fouilloux,17
17171,geay,17
17174,genouille,17
17176,gibourne,17
17182,la greve sur mignon,17
17192,jarnac champagne,17
17199,jussas,17
17205,loire les marais,17
17206,loire sur nie,17
17211,loulay,17
17213,lozay,17
17216,lussant,17
17220,marignac,17
17222,marsilly,17
17235,migron,17
17239,mons,17
17245,montroy,17
17265,nieulle sur seudre,17
17270,ozillac,17
64009,ahetze,64
17273,perignac,17
64017,alos sibas abense,64
17274,perigny,17
64019,amorots succos,64
17276,le pin,17
64024,anglet,64
64028,anoye,64
17286,les portes en re,17
64032,araujuzon,64
17287,pouillac,17
64037,arbus,64
17289,preguillac,17
64038,arcangues,64
64042,argagnon,64
17301,romazieres,17
64045,arhansus,64
17314,st cesaire,17
64046,armendarits,64
17316,st ciers champagne,17
64051,arraute charritte,64
17320,st coutant le grand,17
64058,arthez d asson,64
17323,st denis d oleron,17
64060,artiguelouve,64
17327,st felix,17
64062,arudy,64
17329,st froult,17
64067,assat,64
64077,auga,64
17338,st georges du bois,17
64078,auriac,64
64083,autevielle st martin bideren,64
64088,balansun,64
17345,st hilaire du bois,17
64090,baliracq maumusson,64
17347,st jean d angely,17
64101,baudreix,64
17350,st julien de l escap,17
64105,beguios,64
17366,st martin de coux,17
64108,bellocq,64
17372,st medard,17
64110,beost,64
17381,st pardoult,17
64118,betracq,64
17386,st pierre du palais,17
64119,beuste,64
17393,st romain de benet,17
64125,bidart,64
64129,billere,64
17406,st sornin,17
64130,biriatou,64
17414,st xandre,17
64131,biron,64
17417,salignac de mirambeau,17
64132,bizanos,64
17425,semussac,17
64146,bournos,64
17436,taillebourg,17
64149,bugnein,64
17442,thaims,17
64151,burgaronne,64
64154,bussunarits sarrasquette,64
64156,buziet,64
17458,vanzac,17
64158,cabidos,64
17471,la villedieu,17
64168,carresse cassaber,64
64172,casteide candau,64
64176,castetbon,64
64180,castetpugon,64
64195,coublucq,64
64196,crouseilles,64
64199,diusse,64
64202,domezain berraute,64
64210,escures,64
64214,espes undurein,64
64216,espoey,64
64224,eysus,64
64225,ance feas,64
64226,fichous riumayou,64
64229,gamarthe,64
64230,gan,64
64231,garindein,64
64233,garlin,64
64235,garris,64
64236,gayon,64
64239,gerderest,64
64246,gomer,64
64247,gotein libarrenx,64
64249,guethary,64
64258,haux,64
64265,hosta,64
64272,ilharre,64
64274,irouleguy,64
64276,issor,64
64302,lagos,64
64311,lannecaube,64
64313,lantabat,64
64317,larressore,64
64323,lasserre,64
64334,leren,64
64336,lescun,64
64342,licq atherey,64
64361,lussagnet lusson,64
64381,meritein,64
64385,miossens lanusse,64
64387,momas,64
64393,monein,64
64394,monpezat,64
64398,montaner,64
64400,montaut,64
64401,mont disse,64
64405,morlaas,64
64411,musculdy,64
64423,oraas,64
64424,ordiarp,64
64425,oregue,64
64431,os marsillon,64
64437,ostabat asme,64
64442,parbayse,64
64448,poey de lescar,64
64452,ponson dessus,64
64453,pontacq,64
64456,pouliacq,64
64463,rebenacq,64
64464,ribarrouy,64
64468,roquiague,64
64471,st boes,64
64472,st castin,64
64476,st esteben,64
64477,st etienne de baigorry,64
64485,st jean pied de port,64
19003,albignac,19
64489,st martin d arberoue,64
19009,les angles sur correze,19
19011,arnac pompadour,19
64502,sames,64
19016,bar,19
64503,samsons lion,64
64511,sauvagnon,64
19022,benayes,19
64514,seby,64
19024,beyssac,19
64516,sedzere,64
19026,bilhac,19
64523,sevignacq,64
19027,bonnefond,19
64526,soumoulou,64
19042,chanteix,19
86001,adriers,86
64529,sus,64
19043,la chapelle aux brocs,19
86006,antigny,86
64540,urcuit,64
19048,le chastang,19
86007,antran,86
64558,villefranque,64
19051,chaumeil,19
86008,arcay,86
64559,viodos abense de bas,64
19058,combressol,19
86012,asnois,86
64560,viven,64
19060,condat sur ganaveix,19
86013,aulnay,86
19070,darnets,19
86018,basses,86
19077,estivals,19
86019,beaumont st cyr,86
19086,goulles,19
86024,beruges,86
19087,gourdon murat,19
86025,bethines,86
19089,gros chastang,19
86031,bonnes,86
19107,larche,19
86036,bournand,86
19110,latronche,19
86038,brion,86
19115,ligneyrac,19
86041,buxerolles,86
19118,le lonzac,19
86045,celle levescault,86
19124,mansac,19
86046,cenon sur vienne,86
19126,marcillac la croze,19
86049,chalais,86
19134,merlines,19
86053,champigny en rochereau,86
19138,meyssac,19
86066,chatellerault,86
19143,montaignac sur doustre,19
86072,chenevelles,86
86076,cisse,86
19145,moustier ventadour,19
86079,la roche rigault,86
19149,neuville,19
86082,valence en poitou,86
19158,pandrignes,19
86095,dissay,86
19161,perpezac le blanc,19
86108,la grimaudiere,86
19163,le pescher,19
19169,puy d arnac,19
86115,jaunay marigny,86
19173,rilhac xaintrie,19
86116,jazeneuil,86
19178,sadroc,19
86119,jousse,86
19180,st angel,19
86123,boivre la vallee,86
19182,st aulaire,19
19187,st bonnet la riviere,19
86139,lusignan,86
19190,st bonnet pres bort,19
86140,lussac les chateaux,86
19203,ste fortunade,19
86141,magne,86
19206,st germain lavolps,19
86142,maille,86
19208,st hilaire foissac,19
86148,marnay,86
19211,st hilaire peyroux,19
86151,maulay,86
19213,st jal,19
86154,mazeuil,86
19226,st merd les oussines,19
86157,mignaloux beauvoir,86
19229,st pantaleon de larche,19
86161,moncontour,86
19236,st priest de gimel,19
86162,mondion,86
19238,st remy,19
86164,monthoiron,86
19241,st setiers,19
86165,montmorillon,86
19242,st solve,19
86173,mouterre silly,86
19243,st sornin lavolps,19
86184,ouzilly,86
19250,salon la tour,19
86186,oyre,86
19254,segur le chateau,19
86195,port de piles,86
19255,seilhac,19
86204,quincay,86
19257,serilhac,19
86218,st clair,86
19269,treignac,19
86227,st laon,86
86233,valdivienne,86
19287,vitrac sur montane,19
86248,st secondin,86
86249,saires,86
86269,ternay,86
86273,la trimouille,86
86274,les trois moutiers,86
86276,usson du poitou,86
86280,velleches,86
86296,voulon,86
86297,vouneuil sous biard,86
86300,yversay,86
87003,arnac la poste,87
87005,aureil,87
87006,azat le ris,87
87008,la bazeuge,87
87019,boisseuil,87
87020,bonnac la cote,87
86002,amberre,86
87024,bujaleuf,87
86009,archigny,86
87027,bussiere galant,87
86015,availles limouzine,86
87028,val d oire et gartempe,87
87048,condat sur vienne,87
87062,eybouleuf,87
86028,bignoux,86
87075,isle,87
86035,bourg archambault,86
87077,janailhac,87
86037,brigueil le chantre,86
87079,la jonchere st maurice,87
86040,la bussiere,86
87084,lavignac,87
87085,limoges,87
86044,ceaux en loudun,86
87087,lussac les eglises,87
86047,cernay,86
87092,marval,87
86048,chabournay,86
87099,moissannes,87
86051,champagne le sec,86
87100,montrol senard,87
86054,champniers,86
87111,oradour sur vayres,87
86058,la chapelle mouliere,86
87123,rempnat,87
86063,chatain,86
87128,st pardoux le lac,87
86065,chateau larcher,86
87129,royeres,87
86070,chauvigny,86
87146,st germain les belles,87
87153,st julien le petit,87
86073,cherves,86
87161,st leonard de noblat,87
86077,civaux,86
87165,st martin le mault,87
87176,st priest ligoure,87
86080,cloue,86
87189,les salles lavauguyon,87
87204,videix,87
86085,coussay,86
86090,curcay sur dive,86
86091,curzay sur vonne,86
86099,fleure,86
86103,gencay,86
86109,guesnes,86
86111,ingrandes,86
86112,l isle jourdain,86
86120,lathus st remy,86
86122,lauthiers,86
86126,leignes sur fontaine,86
86130,leugny,86
86131,lhommaize,86
86147,marigny chemereau,86
86152,mauprevoir,86
86153,mazerolles,86
86158,migne auxances,86
86170,moulismes,86
86174,naintre,86
86181,nueil sous faye,86
86196,pouancay,86
86197,pouant,86
86198,pouille,86
86210,roiffe,86
86211,romagne,86
86222,st georges les baillargeaux,86
86223,st germain,86
86237,st pierre d exideuil,86
86244,st sauvant,86
86247,st saviol,86
86250,saix,86
86258,scorbe clairvaux,86
86261,sevres anxaumont,86
86262,sillars,86
86264,sommieres du clain,86
86281,st martin la pallu,86
86286,verrue,86
86293,vivonne,86
86294,vouille,86
86295,vouleme,86
87007,balledent,87
87014,bessines sur gartempe,87
87021,bosmie l aiguille,87
87031,le chalard,87
87034,champagnac la riviere,87
87037,la chapelle montbrandeix,87
87039,chateau chervix,87
87040,chateauneuf la foret,87
87043,cheissoux,87
87046,cognac la foret,87
87047,compreignac,87
87053,cromac,87
87056,dinsac,87
87059,le dorat,87
87063,eyjeaux,87
87065,feytiat,87
87067,folles,87
87071,glandon,87
87076,jabreilles les bordes,87
87082,ladignac le long,87
87083,lauriere,87
87088,magnac bourg,87
87090,mailhac sur benaize,87
87095,meuzac,87
87096,la meyze,87
87103,nantiat,87
87119,pierre buffiere,87
87126,rochechouart,87
87130,roziers st georges,87
87133,st amand magnazeix,87
87137,st bazile,87
87151,st jean ligoure,87
87155,st junien les combes,87
87156,st just le martel,87
87160,st leger magnazeix,87
87163,st martial sur isop,87
87177,st priest sous aixe,87
87180,st sornin leulac,87
87187,st yrieix la perche,87
87191,sereilhac,87
87199,vayres,87
87202,veyrac,87
40007,argelos,40
40008,argelouse,40
40016,aubagnan,40
40026,bas mauco,40
40034,belus,40
40037,benquet,40
40040,beylongue,40
40049,borderes et lamensans,40
23006,arrenes,23
40053,bourriot bergonce,40
23008,aubusson,23
40055,bretagne de marsan,40
23011,aulon,23
40058,cachen,40
23021,benevent l abbaye,23
40061,campagne,40
23022,betete,23
40068,cassen,40
23026,bord st georges,23
40074,castel sarrazin,40
23034,brousse,23
40075,castets,40
23046,chambonchard,23
40102,gabarret,40
23055,chatelard,23
40105,garein,40
23057,chatelus malvaleix,23
40106,garrey,40
23058,le chauchet,23
40111,geloux,40
23060,chavanat,23
40112,gibret,40
23061,chenerailles,23
40115,gousse,40
23064,clugnat,23
40118,habas,40
23066,le compas,23
40124,herre,40
23067,la courtine,23
40125,heugas,40
23072,domeyrot,23
40128,horsarrieu,40
23077,faux la montagne,23
40129,josse,40
23079,felletin,23
40130,labastide chalosse,40
23084,la foret du temple,23
40140,lagrange,40
23089,genouillac,23
40141,lahosse,40
23104,lavaufranche,23
40147,laurede,40
23107,lepinas,23
40149,lencouacq,40
23111,lizieres,23
40152,lesperon,40
23112,lourdoueix st pierre,23
40153,le leuy,40
40156,liposthey,40
23115,magnat l etrange,23
40160,lourquen,40
23117,maison feyne,23
40165,luglon,40
23120,malleret boussac,23
40168,magescq,40
23133,montboucher,23
40169,maillas,40
23136,mortroux,23
40177,maylis,40
23138,moutier d ahun,23
40183,mimbaste,40
23151,peyrat la noniere,23
40187,moliets et maa,40
23155,pontarion,23
40200,moustey,40
23166,sagnat,23
40204,nerbis,40
23167,sannat,23
40206,oeyregave,40
23174,soumans,23
40209,ondres,40
23175,sous parsat,23
40216,ozourt,40
23182,st avit de tardes,23
40217,parentis en born,40
40221,perquie,40
23190,st domet,23
40222,pey,40
23191,st eloi,23
40229,pontenx les forges,40
23194,ste feyre la montagne,23
40234,pouydesseaux,40
23195,st fiel,23
40243,rion des landes,40
23197,st georges la pouge,23
23205,st junien la bregere,23
40245,roquefort,40
23212,st marc a loubaud,23
40247,st agnet,40
23215,st martial le vieux,23
40248,st andre de seignanx,40
40251,st barthelemy,40
23218,st maurice pres crocq,23
40260,st geours d auribat,40
40261,st geours de maremne,40
23234,st priest,23
40265,st julien d armagnac,40
23246,st sulpice les champs,23
40266,st julien en born,40
23247,st vaury,23
40273,st martin de seignanx,40
23251,tardes,23
40275,st maurice sur adour,40
23266,la villetelle,23
40278,st paul en born,40
24012,archignac,24
40279,st paul les dax,40
24018,auriac du perigord,24
40285,st yaguen,40
24020,la bachellerie,24
40291,saubion,40
24021,badefols d ans,24
40305,sorbets,40
24025,bars,24
40312,tarnos,40
40316,tilh,40
40329,le vignau,40
40331,villeneuve de marsan,40
24037,bergerac,24
24039,besse,24
24046,boisseuilh,24
24050,borreze,24
24054,bouniagues,24
24056,le bourdeix,24
24058,bourg du bost,24
24063,bouzic,24
24067,le bugue,24
24077,campsegret,24
24080,capdrot,24
24081,carlux,24
24083,carsac de gurson,24
24088,cause de clerans,24
24104,chanterac,24
24108,la chapelle gonaguet,24
24123,clermont de beauregard,24
24130,condat sur vezere,24
24133,la coquille,24
24134,corgnac sur l isle,24
24136,coubjours,24
24137,coulaures,24
24141,coutures,24
24143,couze et st front,24
24156,la douze,24
24158,dussac,24
24159,echourgnac,24
24161,eglise neuve d issac,24
24171,eyzerac,24
24179,la feuillade,24
24183,fleurac,24
24190,fouleix,24
24192,gabillou,24
24205,grignols,24
24210,hautefort,24
24212,issigeac,24
24218,jumilhac le grand,24
24230,larzac,24
24256,marsac sur l isle,24
24261,mauzens et miremont,24
24262,mayac,24
24266,mensignac,24
24272,minzac,24
24278,monmadales,24
24279,monmarves,24
24286,montagrier,24
24289,montcaret,24
24294,montpon menesterol,24
